favorite_count,retweet_count,tweet_id
1447,397,688828561667567616
1008,206,688804835492233216
2324,704,688789766343622656
2739,747,688547210804498433
2424,784,688519176466644993
9716,4742,688385280030670848
2331,882,688211956440801280
2214,621,688179443353796608
2959,829,688116655151435777
1808,381,688064179421470721
5728,2692,687841446767013888
2856,1197,687826841265172480
2620,1009,687818504314159109
2504,746,687807801670897665
1847,699,687732144991551489
2558,886,687704180304273409
2029,542,687664829264453632
1995,610,687494652870668288
1669,258,687480748861947905
2069,568,687476254459715584
2146,576,687460506001633280
1981,664,687399393394311168
21029,9721,687317306314240000
4569,2024,687312378585812992
5717,2437,687127927494963200
2266,533,687124485711986689
6087,2625,687109925361856513
2446,1053,687102708889812993
2350,645,687096057537363968
9023,3387,686947101016735744
3684,1465,686760001961103360
3636,1552,686749460672679938
4346,1279,686730991906516992
2940,853,686683045143953408
3864,1451,686618349602762752
1984,580,686606069955735556
1827,723,686394059078897668
3410,935,686386521809772549
2326,599,686377065986265092
2304,724,686358356425093120
4192,1776,686286779679375361
2308,777,686050296934563840
1213,129,686035780142297088
3267,1240,686034024800862208
2601,449,686007916130873345
1912,677,686003207160610816
2209,559,685973236358713344
1705,640,685943807276412928
7877,3105,685906723014619143
2128,134,685681090388975616
2451,609,685667379192414208
3411,1563,685663452032069632
3074,831,685641971164143616
34543,16723,685547936038666240
3186,1229,685532292383666176
9926,4246,685325112850124800
2769,685,685321586178670592
3509,1152,685315239903100929
2168,468,685307451701334016
3241,1284,685268753634967552
2441,708,685198997565345792
4287,1512,685169283572338688
2475,403,684969860808454144
7130,3335,684959798585110529
3366,1115,684940049151070208
3666,497,684926975086034944
3671,1562,684914660081053696
1968,567,684902183876321280
2205,873,684880619965411328
36675,23036,684830982659280897
2837,1061,684800227459624960
9356,3770,684594889858887680
4313,1496,684588130326986752
3152,1311,684567543613382656
2775,1018,684538444857667585
4061,1244,684481074559381504
2074,591,684460069371654144
8534,3527,684241637099323392
1293,227,684225744407494656
4019,1465,684222868335505415
2265,1098,684200372118904832
2010,552,684195085588783105
3643,1252,684188786104872960
2111,718,684177701129875456
3120,1594,684147889187209216
2089,505,684122891630342144
4299,1534,684097758874210310
3984,1190,683857920510050305
2015,373,683852578183077888
2743,1044,683849932751646720
2749,1185,683834909291606017
2929,1130,683828599284170753
3502,1446,683773439333797890
6806,3544,683742671509258241
7713,3112,683515932363329536
3327,1027,683498322573824003
2762,1061,683481228088049664
2540,713,683462770029932544
4078,1719,683449695444799489
7972,2540,683391852557561860
3075,997,683357973142474752
3020,1111,683142553609318400
3553,972,683111407806746624
2271,704,683098815881154561
2073,600,683078886620553216
2257,776,683030066213818368
38675,17798,682962037429899265
1857,193,682808988178739200
2586,1190,682788441537560576
1593,464,682750546109968385
1372,383,682697186228989953
3191,1153,682662431982772225
2151,645,682638830361513985
3591,1244,682429480204398592
7942,1879,682406705142087680
2346,729,682393905736888321
1739,498,682389078323662849
3221,1068,682303737705140231
4363,1292,682259524040966145
3405,1258,682242692827447297
19155,10551,682088079302213632
5193,1797,682059653698686977
3359,1028,682047327939461121
6883,2147,682032003584274432
3292,1637,682003177596559360
2919,1100,681981167097122816
2576,881,681891461017812993
13361,4319,681694085539872773
1844,480,681679526984871937
2756,988,681654059175129088
1996,506,681610798867845120
3710,1387,681579835668455424
14983,6190,681523177663676416
1715,297,681340665377193984
9718,4336,681339448655802368
2773,806,681320187870711809
4121,1951,681302363064414209
3347,1020,681297372102656000
3365,1175,681281657291280384
1522,291,681261549936340994
1567,574,681242418453299201
2509,517,681231109724700672
3884,1588,681193455364796417
2539,710,680970795137544192
4759,2134,680959110691590145
3366,1125,680940246314430465
2170,468,680934982542561280
2499,660,680913438424612864
1845,391,680889648562991104
3618,1419,680836378243002368
2261,706,680805554198020098
2474,880,680801747103793152
2985,1113,680798457301471234
2757,758,680609293079592961
3792,1435,680583894916304897
4428,2034,680497766108381184
1792,513,680494726643068929
2662,796,680473011644985345
1518,537,680440374763077632
1517,306,680221482581123072
2969,1255,680206703334408192
2243,539,680191257256136705
4077,1672,680176173301628928
2425,783,680161097740095489
3786,1861,680145970311643136
2386,1015,680130881361686529
2831,967,680115823365742593
3729,1454,680100725817409536
13374,9517,680085611152338944
2694,935,680070545539371008
2056,686,679877062409191424
2279,710,679872969355714560
2569,663,679862121895714818
2994,1311,679854723806179328
2480,812,679844490799091713
37849,14957,679828447187857408
3215,1187,679777920601223168
2181,843,679736210798047232
2259,872,679729593985699840
1733,497,679722016581222400
4973,2204,679530280114372609
2760,769,679527802031484928
3513,1351,679511351870550016
3284,1569,679503373272485890
2183,682,679475951516934144
33096,20049,679462823135686656
2478,1276,679405845277462528
22380,8611,679158373988876288
2884,1098,679148763231985668
3088,1232,679132435750195208
6199,2722,679111216690831360
17775,8731,679062614270468097
2346,723,679047485189439488
2941,1312,679001094530465792
2424,1252,678991772295516161
1713,489,678969228704284672
2685,957,678800283649069056
3621,1260,678798276842360832
2914,977,678774928607469569
3676,1453,678767140346941444
1705,505,678764513869611008
7425,3513,678755239630127104
3911,1803,678740035362037760
5791,2575,678708137298427904
2987,1570,678675843183484930
2137,448,678643457146150913
4162,1662,678446151570427904
5628,2694,678424312106393600
4408,1934,678410210315247616
82282,33715,678399652199309312
1655,444,678396796259975168
1943,445,678389028614488064
2534,964,678380236862578688
1795,569,678341075375947776
1351,275,678334497360859136
11915,6438,678278586130948096
1644,395,678255464182861824
2005,407,678023323247357953
14303,6759,678021115718029313
3546,1785,677961670166224897
1401,433,677918531514703872
5011,2229,677895101218201600
3169,1023,677716515794329600
3517,1529,677700003327029250
1272,336,677698403548192770
2572,892,677687604918272002
3468,1583,677673981332312066
2025,1027,677662372920729601
1940,841,677644091929329666
2222,765,677573743309385728
1343,483,677565715327688705
2533,1229,677557565589463040
7180,3851,677547928504967168
1112,240,677530072887205888
3143,1889,677335745548390400
1404,311,677334615166730240
1132,248,677331501395156992
3766,1580,677328882937298944
1700,567,677314812125323265
1284,433,677301033169788928
2069,742,677269281705472000
3666,1730,677228873407442944
2828,975,677187300187611136
2877,1130,676975532580409345
2290,850,676957860086095872
1346,421,676949632774234114
2251,918,676948236477857792
1767,399,676946864479084545
2142,799,676942428000112642
13138,5173,676936541936185344
3065,1897,676916996760600576
2335,762,676897532954456065
2170,749,676864501615042560
23846,16464,676821958043033607
1864,702,676819651066732545
1459,445,676811746707918848
5163,2107,676776431406465024
2999,1035,676617503762681856
1122,206,676613908052996102
1942,460,676606785097199616
1207,406,676603393314578432
4726,2272,676593408224403456
946,134,676590572941893632
2405,842,676588346097852417
1246,293,676582956622721024
2679,1182,676575501977128964
1942,586,676533798876651520
1568,562,676496375194980353
11987,4912,676470639084101634
1778,696,676440007570247681
1443,362,676430933382295552
2141,578,676263575653122048
1262,309,676237365392908289
77238,32557,676219687039057920
1792,614,676215927814406144
2353,1080,676191832485810177
1982,701,676146341966438401
2216,1217,676121918416756736
2900,1217,676101918813499392
3094,1511,676098748976615425
1355,451,676089483918516224
1684,599,675898130735476737
2198,910,675891555769696257
2450,1004,675888385639251968
4301,1464,675878199931371520
1692,600,675870721063669760
2769,1360,675853064436391936
970,156,675849018447167488
2353,931,675845657354215424
1570,559,675822767435051008
1081,241,675820929667219457
10539,3546,675798442703122432
1667,495,675781562965868544
1200,363,675740360753160193
1945,865,675710890956750848
2039,729,675707330206547968
662,102,675706639471788032
1871,436,675534494439489536
1216,404,675531475945709568
1070,299,675522403582218240
1339,477,675517828909424640
17590,6068,675501075957489664
3231,1358,675497103322386432
1341,624,675489971617296384
1897,1018,675483430902214656
1568,595,675432746517426176
1742,531,675372240448454658
1078,239,675362609739206656
33698,17958,675354435921575936
4018,2356,675349384339542016
2859,1352,675334060156301312
3709,1684,675166823650848770
6448,2729,675153376133427200
3838,1760,675149409102012420
967,252,675147105808306176
1226,328,675146535592706048
2190,943,675145476954566656
1328,514,675135153782571009
1998,816,675113801096802304
987,264,675111688094527488
2873,1181,675109292475830276
1088,342,675047298674663426
2784,1251,675015141583413248
1010,236,675006312288268288
1591,491,675003128568291329
2301,1145,674999807681908736
877,369,674805413498527744
3073,893,674800520222154752
2561,1135,674793399141146624
1131,260,674790488185167872
831,218,674788554665512960
2048,1253,674781762103414784
1150,494,674774481756377088
1865,822,674767892831932416
800,247,674764817387900928
1393,466,674754018082705410
1493,485,674752233200820224
1439,577,674743008475090944
502,53,674742531037511680
1138,410,674739953134403584
662,96,674737130913071104
1176,485,674690135443775488
1646,679,674670581682434048
946,264,674664755118911488
1468,519,674646392044941312
1052,278,674644256330530816
1718,604,674638615994089473
1536,601,674632714662858753
957,102,674606911342424069
6364,2138,674468880899788800
1088,368,674447403907457024
1138,408,674436901579923456
1466,556,674422304705744896
698,146,674416750885273600
1227,482,674410619106390016
1529,595,674394782723014656
865,322,674372068062928900
573,76,674330906434379776
1444,532,674318007229923329
11568,7211,674307341513269249
15031,6114,674291837063053312
1597,754,674271431610523648
920,232,674269164442398721
1675,879,674265582246694913
1333,470,674262580978937856
1500,580,674255168825880576
771,176,674082852460433408
996,299,674075285688614912
6489,2291,674063288070742018
3389,1347,674053186244734976
1471,499,674051556661161984
1446,658,674045139690631169
736,133,674042553264685056
1126,425,674038233588723717
863,221,674036086168010753
1816,1270,674024893172875264
1155,309,674019345211760640
1591,672,674014384960745472
1222,366,674008982932058114
1983,999,673956914389192708
1189,378,673919437611909120
3249,1670,673906403526995968
947,259,673887867907739649
3130,785,673716320723169284
3603,2156,673715861853720576
1053,304,673711475735838725
861,284,673709992831262724
1094,299,673708611235921920
1109,404,673707060090052608
1271,411,673705679337693185
1459,591,673700254269775872
3867,2020,673697980713705472
1769,668,673689733134946305
1285,508,673688752737402881
1468,452,673686845050527744
1394,482,673680198160809984
1278,370,673662677122719744
728,250,673656262056419329
1129,373,673636718965334016
1613,742,673612854080196609
1208,379,673583129559498752
849,275,673580926094458881
1408,577,673576835670777856
1042,313,673363615379013632
1480,690,673359818736984064
1513,600,673355879178194945
1682,551,673352124999274496
755,220,673350198937153538
2568,1318,673345638550134785
985,278,673343217010679808
1293,605,673342308415348736
13693,8193,673320132811366400
882,266,673317986296586240
7645,3253,673295268553605120
1079,380,673270968295534593
1438,752,673240798075449344
2288,872,673213039743795200
1720,649,673148804208660480
2000,740,672997845381865473
974,307,672995267319328768
996,301,672988786805112832
1268,559,672984142909456390
1844,1032,672980819271634944
1711,939,672975131468300288
963,365,672970152493887488
1333,560,672968025906282496
1440,657,672964561327235073
1388,519,672902681409806336
914,434,672898206762672129
1579,853,672884426393653248
1048,380,672877615439593473
1331,585,672834301050937345
1270,505,672828477930868736
983,330,672640509974827008
1315,508,672622327801233409
1236,600,672614745925664768
1130,398,672609152938721280
1131,411,672604026190569472
1346,622,672594978741354496
964,343,672591762242805761
742,189,672591271085670400
1046,377,672538107540070400
649,176,672523490734551040
1130,450,672488522314567680
1151,621,672482722825261057
726,128,672481316919734272
1453,718,672475084225949696
1371,552,672466075045466113
6543,3485,672272411274932228
1524,629,672267570918129665
1158,347,672264251789176834
2847,1595,672256522047614977
1452,762,672254177670729728
1746,627,672248013293752320
699,162,672245253877968896
908,329,672239279297454080
1859,1041,672231046314901505
794,216,672222792075620352
2292,1186,672205392827572224
1037,378,672169685991993344
881,367,672160042234327040
1775,733,672139350159835138
2440,1168,672125275208069120
1010,376,672095186491711488
951,375,672082170312290304
1313,527,672068090318987265
8583,4263,671896809300709376
1346,585,671891728106971137
3509,1409,671882082306625538
1441,700,671879137494245376
1262,573,671874878652489728
1135,514,671866342182637568
918,458,671855973984772097
7147,3579,671789708968640512
1210,540,671768281401958400
1711,948,671763349865160704
1364,790,671744970634719232
749,237,671743150407421952
1472,776,671735591348891648
8617,4464,671729906628341761
12994,7411,671561002136281088
928,212,671550332464455680
1366,611,671547767500775424
2011,1072,671544874165002241
1101,579,671542985629241344
939,406,671538301157904385
1193,420,671536543010570240
1033,591,671533943490011136
851,265,671528761649688577
1417,538,671520732782923777
965,299,671518598289059840
1629,743,671511350426865664
7129,3632,671504605491109889
930,455,671497587707535361
1024,479,671488513339211776
585,210,671486386088865792
769,236,671485057807351808
1437,750,671390180817915904
1125,301,671362598324076544
406,150,671357843010908160
484,116,671355857343524864
968,439,671347597085433856
744,218,671186162933985280
1140,352,671182547775299584
887,360,671166507850801152
1684,1135,671163268581498880
378,84,671159727754231808
722,225,671154572044468225
679,158,671151324042559489
683,231,671147085991960577
1181,671,671141549288370177
941,414,671138694582165504
759,199,671134062904504320
3547,2588,671122204919246848
1379,794,671115716440031232
1157,452,671109016219725825
1117,300,670995969505435648
24908,8952,670842764863651840
601,198,670840546554966016
1129,711,670838202509447168
455,128,670833812859932673
744,225,670832455012716544
5629,4152,670826280409919488
787,197,670823764196741120
619,99,670822709593571328
3212,1576,670815497391357952
1145,275,670811965569282048
1171,501,670807719151067136
1995,981,670804601705242624
345,88,670803562457407488
744,243,670797304698376195
841,285,670792680469889025
670,246,670789397210615808
608,205,670786190031921152
832,405,670783437142401025
1586,792,670782429121134593
793,296,670780561024270336
330,74,670778058496974848
1086,434,670764103623966721
447,114,670755717859713024
976,524,670733412878163972
836,370,670727704916926465
1225,507,670717338665226240
773,381,670704688707301377
596,249,670691627984359425
754,290,670679630144274432
252,44,670676092097810432
10852,5167,670668383499735048
1551,779,670474236058800128
356,86,670468609693655041
979,564,670465786746662913
555,213,670452855871037440
1206,683,670449342516494336
6808,2031,670444955656130560
649,202,670442337873600512
1065,530,670435821946826752
1424,661,670434127938719744
331,115,670433248821026816
1403,648,670428280563085312
525,167,670427002554466305
1327,651,670421925039075328
635,322,670420569653809152
575,325,670417414769758208
2049,923,670411370698022913
564,231,670408998013820928
439,161,670403879788544000
566,217,670385711116361728
754,277,670374371102445568
333,69,670361874861563904
429,113,670338931251150849
3913,1250,670319130621435904
432,139,670303360680108032
715,293,670290420111441920
1040,343,670093938074779648
708,261,670086499208155136
2249,1273,670079681849372674
1595,811,670073503555706880
636,250,670069087419133954
777,351,670061506722140161
679,339,670055038660800512
654,181,670046952931721218
768,115,670040295598354432
595,285,670037189829525505
337,95,670003130994700288
329,86,669993076832759809
448,167,669972011175813120
307,62,669970042633789440
514,169,669942763794931712
381,107,669926384437997569
239,58,669923323644657664
827,411,669753178989142016
271,67,669749430875258880
526,91,669684865554620416
395,114,669683899023405056
357,136,669682095984410625
678,296,669680153564442624
816,451,669661792646373376
3578,1855,669625907762618368
957,371,669603084620980224
519,154,669597912108789760
1511,949,669583744538451968
441,145,669573570759163904
1609,1043,669571471778410496
240,58,669567591774625800
392,128,669564461267722241
374,79,669393256313184256
1355,750,669375718304980992
505,186,669371483794317312
472,162,669367896104181761
634,235,669363888236994561
374,127,669359674819481600
2745,1301,669354382627049472
653,266,669353438988365824
445,192,669351434509529089
1025,425,669328503091937280
584,119,669327207240699904
503,213,669324657376567296
1203,414,669216679721873412
445,172,669214165781868544
1014,490,669203728096960512
665,321,669037058363662336
753,382,669015743032369152
585,257,669006782128353280
21132,6522,669000397445533696
446,238,668994913074286592
750,355,668992363537309700
691,337,668989615043424256
906,484,668988183816871936
563,172,668986018524233728
544,317,668981893510119424
804,356,668979806671884288
1327,596,668975677807423489
148,25,668967877119254528
712,245,668960084974809088
284,74,668955713004314625
270,59,668932921458302977
322,103,668902994700836864
400,154,668892474547511297
533,307,668872652652679168
458,171,668852170888998912
441,141,668826086256599040
580,278,668815180734689280
711,380,668779399630725120
541,223,668655139528511488
906,548,668645506898350081
890,541,668643542311546881
1093,552,668641109086707712
1056,500,668636665813057536
2858,1688,668633411083464705
727,325,668631377374486528
323,118,668627278264475648
393,138,668625577880875008
1451,791,668623201287675904
205,44,668620235289837568
620,321,668614819948453888
1686,1101,668587383441514497
248,57,668567822092664832
526,232,668544745690562560
468,221,668542336805281792
254,77,668537837512433665
468,232,668528771708952576
330,111,668507509523615744
420,135,668496999348633600
433,241,668484198282485761
467,152,668480044826800133
892,526,668466899341221888
627,304,668297328638447616
248,32,668291999406125056
510,141,668286279830867968
835,235,668274247790391296
559,243,668268907921326080
1318,632,668256321989451776
1007,500,668248472370458624
6276,2905,668237644992782336
302,106,668226093875376128
515,203,668221241640230912
558,200,668204964695683073
661,200,668190681446379520
499,201,668171859951755264
504,323,668154635664932864
571,293,668142349051129856
672,248,668113020489474048
1279,807,667937095915278337
306,113,667924896115245057
210,57,667915453470232577
494,310,667911425562669056
857,381,667902449697558528
1906,1112,667886921285246976
825,498,667885044254572545
394,122,667878741721415682
631,414,667873844930215936
3025,1050,667866724293877760
244,78,667861340749471744
292,63,667832474953625600
1065,505,667806454573760512
330,97,667801013445750784
706,336,667793409583771648
411,247,667782464991965184
237,57,667773195014021121
443,220,667766675769573376
379,152,667728196545200128
486,324,667724302356258817
0,35,667550904950915073
0,33,667550882905632768
5833,2320,667549055577362432
337,126,667546741521195010
874,531,667544320556335104
205,66,667538891197542400
823,549,667534815156183040
472,242,667530908589760512
1709,1123,667524857454854144
368,193,667517642048163840
6816,2154,667509364010450944
537,222,667502640335572993
521,274,667495797102141441
534,232,667491009379606528
258,100,667470559035432960
192,60,667455448082227200
314,91,667453023279554560
785,587,667443425659232256
451,242,667437278097252352
305,84,667435689202614272
467,221,667405339315146752
197,58,667393430834667520
368,166,667369227918143488
496,244,667211855547486208
617,262,667200525029539841
386,109,667192066997374976
745,421,667188689915760640
14375,6256,667182792070062081
192,55,667177989038297088
611,464,667176164155375616
245,84,667174963120574464
221,91,667171260800061440
2694,1147,667165590075940865
257,62,667160273090932737
47850,17215,667152164079423490
4611,2225,667138269671505920
330,128,667119796878725120
333,129,667090893657276420
402,122,667073648344346624
82,14,667070482143944705
166,48,667065535570550784
217,55,667062181243039745
183,51,667044094246576128
444,225,667012601033924608
244,94,666996132027977728
2549,987,666983947667116034
818,554,666837028449972224
214,80,666835007768551424
254,97,666826780179869698
517,251,666817836334096384
239,94,666804364988780544
759,486,666786068205871104
387,195,666781792255496192
351,175,666776908487630848
236,66,666739327293083650
430,219,666701168228331520
186,47,666691418707132416
1116,624,666649482315059201
230,80,666644823164719104
517,208,666454714377183233
103,20,666447344410484738
124,48,666437273139982337
164,53,666435652385423360
312,195,666430724426358785
164,82,666428276349472768
313,111,666421158376562688
122,45,666418789513326592
437,323,666411507551481857
105,40,666407126856765440
164,84,666396247373291520
185,89,666373753744588802
762,562,666362758909284353
215,71,666353288456101888
288,132,666345417576210432
193,90,666337882303524864
491,346,666293911632134144
143,64,666287406224695296
171,76,666273097616637952
100,35,666268910803644416
14057,6416,666104133288665088
78,11,666102155909144576
151,66,666099513787052032
162,72,666094000022159362
114,44,666082916733198337
316,159,666073100786774016
142,59,666071193221509120
466,213,666063827256086533
109,57,666058600524156928
289,139,666057090499244032
427,236,666055525042405380
1204,834,666051853826850816
130,59,666050758794694657
106,42,666049248165822465
293,139,666044226329800704
123,43,666033412701032449
126,47,666029285002620928
2531,500,666020888022790149
